,tgt,label,node1,node2,nodes,ctx
89,"Lahm krallt sich den Ball vor dem Strafraum , spielt gefühlvoll in Lewandowskis Lauf , und der Pole lupft über Baumann hinweg ins Netz .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10 11 13,1 1 3 3 5 5 7 7 9 9 12 12,Lahm krallen sich krallen ballen spielen laufen der Strafraum laufen Lewandowskis polen lupfen Netz,ticker
90,"Der Flachschuss von Kagawa aus 16 Metern entwickelte sich zum gefährlichen Zuspiel für den an der Fünfmetergrenze postierten Aubameyang , der zum 1:1 einschob .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 12 10,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Kagawa entwickeln sich der Flachschuss gefährlich Zuspiel meter 16 der Fünfmetergrenze postieren Aubameyang postieren,report
91,"Der Österreicher findet mit einem flachen Pass im Rückraum des Strafraums Bartels , der feurig direkt abschließt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Österreicher finden Pass im Rückraum der Strafraum strafraum Bartels,ticker
92,"Nach einer Flanke von Gentner kam Akpoguma nur unzureichend mit den Haarspitzen an den Ball , sodass der dahinter freistehende Gomez aus kurzer Distanz einschieben konnte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Akpoguma kommen Flanke kommen Haarspitzen von Gentner der ballen,report
93,So setzt Modeste nach und drück die Kugel über die Linie .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Modeste drück kugeln der Linie,ticker
94,Hegeler entscheidet sich für einen flachen Querpass auf Sam .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Hegeler entscheiden sich flach Querpass auf Sam,ticker
95,"Nach einer Flanke von Kaderabek , der links vor dem Strafraum wenig Gegenwehr spürt , steigt im Zentrum Kamaric hoch .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Kaderabek spüren Gegenwehr vor links der Strafraum,ticker
96,"Am Ende ist die rechte Seite der Werderaner blank , sodass Johnson von dort auf den in der Mitte freien Hazard passen kann .",A0 A1,0 2,1 1,Seite sein enden,ticker
97,Der Ausnahmekönner wurde von Schweinsteiger sehenswert bedient und ließ dann Leno aus sechs Metern mit einem Lupfer ins lange Eck keine Chance .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 6 5,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Ausnahmekönner lassen Leno lassen Chance sechs Meter einer Lupfer ins lang lang Eck aus,report
98,"Clemens schickt den Ideengeber mit einem Steilpass , Malli schlägt einen Haken und schließt ansatzlos ins kurze Eck ab .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 9 11,1 1 3 3 6 6 8 8 10 10,Clemens schicken Ideengeber einer Steilpass Malli schlagen Haken abschließen Eck ins kurze,ticker
99,"Grifo bedient Raffael , der den Ball aus 15 Metern mit einem platzierten Linksschuss im linken Eck unterbringt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 4 10 6 5 10 9,1 1 3 3 5 5 7 7 9 9 11 11 12 12,Grifo bedienen Raffael unterbringen ballen 15 Meter platzierten Linksschuss link Eck aus im,ticker
100,"De Blasis ist auf links auf und davon , umkurvt Hitz und schiebt dann aus spitzem Winkel mit links aus sechs Metern locker ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,De einschieben winkeln einschieben Meter mit links aus spitz meter sechs,ticker
101,"Nachdem Blaszczykowski Piszczeks Hereingabe zu einer optimalen Vorarbeit genutzt hatte , schob der Torjäger aus kurzer Distanz eiskalt ins leere Tor ein .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Torjäger einschieben Hereingabe piszczeks Blaszczykowski optimal Vorarbeit,report
102,"Es gab einen unberechtigten Elfmeter , den Simons sicher zur frühen Führung verwandelte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Elfmeter verwandeln Simons früh Führung,report
103,"Zunächst entschied sich Shaqiri frei vor Zieler noch falsch , ehe Gomez in seiner letzten Szene vor seiner Auswechslung gegen Can nach einer Hereingabe von Boateng vor Djourou aus fünf Metern seinen zweiten Treffer erzielte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9 7 11 7 13 7 15 7 17 7 19 7 21 7 23,1 1 3 3 6 6 8 8 10 10 12 12 14 14 16 16 18 18 20 20 22 22,Shaqiri entscheiden sich vor Zieler Gomez erzielen Treffer letzt Szene sich Auswechslung einer Hereingabe seinen zweit gegen Can von Boateng vor Djourou meter fünf,report
104,"Diego spielte Vieirinha frei , der legte klug auf Dost ab und es stand 1:1 .",A0 A1,0 2,1 1,Diego freispielen Vieirinha,report
105,"Hasebe spielt zu Polak , der halbrechts im Strafraum glockenfrei steht , und in die Mitte flankt .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Polak stehen Strafraum stehen halbrechts Hasebe flanken Mitte,ticker
106,Kumbela behält die Nerven und versenkt den Ball zum Ausgleich .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Kumbela behalten Nerv versenken ballen zum Ausgleich,ticker
107,Aus knapp 30 Metern versenkt er die Kugel im linken unteren Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3 6 5,1 1 3 3 5 5 7 7 9 9 10 10,Bender versenken kugeln 30 Meter unter Eck im link aus im,ticker
108,"Drei Schalker können Müllers Sololauf auf der rechten Außenbahn nicht bremsen , und Ivanschitz kommt bei dem diagonalen Rückpass richtig entgegen und knallt das Leder fast vom Elfmeterpunkt flach ins rechte Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 11 13 11 15 11 17 17 16,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18,Schalker können[neg] Sololauf sololauf Müllers der recht recht Außenbahn Ivanschitz knallen ledern vom Elfmeterpunkt elfmeterpunkt flachen rechte Eck ins,ticker
109,Luiz Gustavo schnappte sich die Kugel von Frings .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Luiz schnappen sich der kugeln von Frings,report
110,"Salihovic setzt den Ball an den Innenpfosten , von dort springt der Ball auf Neuers Brust und dann ins Tor .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 0 5 2 7 2 9,1 1 3 3 4 4 6 6 8 8,Salihovic setzen ballen springen springen Brust der Innenpfosten brust Neuers,ticker
111,"Baumann versucht mit einem Bein zu klären , doch so landet die Kugel genau auf dem Kopf von Koo , der mittig einköpft !",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 8,1 1 3 3 5 5 7 7,Baumann landen kugeln landen Kopf von Koo von einköpft,ticker
112,"Kleindienst wird rechts steil geschickt und sieht Petersen in der Mitte , der Hitz umkurvt und anschließend ins leere Tor einschiebt .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,Petersen sehen Mitte Hitz einschieben Tor,ticker
113,"Nein , denn wenige Augenblicke später ließ Aogo Volland ziehen , der im Strafraum aus sieben Metern verkürzte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Volland verkürzen Strafraum meter sieben,report
114,Arslan übernimmt die Kugel und steckt für Lasogga durch .,A0 A1,0 2,1 1,Arslan übernehmen kugeln,ticker
115,Nach Flanke von Uchida köpfte Uchida aus kurzer Distanz zu seinem ersten Bundesliga-Tor ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 0 2 7 2 9 2 11,1 1 3 3 5 5 6 6 8 8 10 10,Uchida einköpfen Flanke einköpfen Distanz von aus kurz mein erst erst Bundesliga-Tor,report
116,Dabei gewährt ihm die Ingolstädter Defensive jede Menge Freiräume .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Ingolstädter währen mengen mengen Freiraum,ticker
117,Bruns tritt an und verlädt Bailly .,A0 A1,0 2,1 1,Bruns verladen Bailly,ticker
118,"Cohen kommt zum Abschluss , Wiedwald hält stark , Lezcano aber setzt nach , der Ball springt von der Latte zurück vor das Bremer Tor und Hübner staubt ab .",A0 A1 A0 A1 A0 A1,0 2 3 5 3 7,1 1 4 4 6 6,Cohen kommen Abschluss ballen abspringen Latte abspringen Tor,ticker
119,Mölders verlängert ein Zuspiel von der rechten Seite mit der Hacke zu Koo .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3,1 1 3 3 5 5 7 7 9 9,Mölders verlängern Zuspiel recht Seite der Hacke zu Koo von,ticker
120,"Von Harit eingesetzt , versetzt er mit einem Haken Sané und trifft mit rechts aus 12 Metern ins rechte untere Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Harit treffen Meter treffen Eck mit rechts meter 12 ins rechte,ticker
121,"Der Eckball von Kimmich von der rechten Seite findet den nicht eng genug gedeckten Hummels , der den Ball aus dem Stand wuchtig ins rechte Eck nickt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 5 8 11 8 13 13 12,1 1 3 3 5 5 7 7 9 9 10 10 12 12 14 14,Kimmich finden Hummels der Eckball recht Seite nicken ballen von der Stand rechte Eck ins,ticker
122,Selbstverständlich mit dem dritten Standardtreffer an diesem Fußballnachmittag : Bell köpfte eine Ecke von Malli aus fünf Metern zum 3:1 ins Tor .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Bell köpfen Standardtreffer dies Fußballnachmittag,report
123,Der Standard von Arango führt zum Ausgleich .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,Arango führen Standard führen Ausgleich,ticker
124,Nicht weit von der Grundlinie entfernt landete der Flankenversuch des Niederländers von Kleine abgefälscht hoch im langen Eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Flankenversuch landen Eck nicht weit abfälschen hoch der Grundlinie,report
125,"Harnik hat im Mittelfeld Platz , tritt an und schließt links am Strafraumrand ab .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,Harnik haben platzen abschließen Strafraumrand im Mittelfeld schließen links,ticker
126,"Pander schlug die Kugel in die Mitte , wo sich Haggui durchsetzte und fulminant aus fünf Metern einköpfte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 9 11,1 1 3 3 6 6 8 8 10 10,Pander schlagen kugeln der Mitte Haggui durchsetzen sich einköpfte Meter meter fünf,report
127,"Benaglio wehrt mit beiden Händen nach vorne ab , wo Altintop zum Nachschuss kommt und gegen den Laufweg des Keepers in linke Toreck abstaubt !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 7 11 7 13,1 1 4 4 6 6 8 8 10 10 12 12,Benaglio abwehren Hand Altintop kommen Nachschuss abstauben Laufweg abstauben Toreck der Keeper in link,ticker
128,Hector bringt den Ball mit Schnitt zum Tor hoch herein .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Hector hereinbringen ballen mit Schnitt zum Tor tor hoch,ticker
129,Hrgota schließt dann technisch anspruchsvoll per Dropkick ab und trifft ins rechte Eck .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Hrgota abschließen Dropkick treffen Eck ins rechte,ticker
130,"Berggreen leitete den Ball per Kopf zum ebenfalls eingewechselten Quaison weiter , der sich um Moisander drehte und anschließend unter Bedrängnis den Anschlusstreffer markierte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 8 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Berggreen weiterleiten ballen per Kopf eingewechselt Quaison drehen sich markieren Anschlusstreffer um Moisander unter Bedrängnis,report
131,"Platzverweis und Elfmeter , den Diego sicher zum Ausgleich verwandelte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Platzverweis verwandeln Diego zum Ausgleich,report
132,"Holzhauser flankt von rechts , Ibisevics Seitfallzieherversuch misslingt , der Ball kommt halblinks zu Genter , der überlegt mit der Innenseite ins rechte Eck schiebt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,ballen kommen Genter kommen halblinks,ticker
133,"Genau dazwischen fiel der Gladbacher Anschluss durch Hrgota , der mit einer tollen Einzelleistung sich gegen mehrere Gegenspieler durchsetzte und einnetzte .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Hrgota durchsetzen sich toll Einzelleistung mehrer Gegenspieler,report
134,"Klose köpft den Ball weg , de Bruyne zieht ab , und Petersen fälscht in Abseitsposition das Leder hoch ins Netz ab .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 5 11,1 1 4 4 6 6 8 8 10 10,Klose wegköpfen ballen Petersen abfälschen ledern in Abseitsposition ledern hoch ins Netz,ticker
135,Salihovic zirkelt einen direkten Freistoß aus 22 Metern mit dem linken Fuß ins rechte Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3 6 5 8 7,1 1 3 3 5 5 7 7 9 9 10 10 11 11,Salihovic zirkeln direkt 22 Meter link fußen rechte Eck aus mit ins,ticker
136,Ilicevic verwandelte gegen Neuer sicher .,A0 A1,0 2,1 1,Ilicevic sicherverwandeln Neuer,report
137,"Stroh-Engel lässt vor dem Strafraum geschickt nach links abtropfen , wo Vrancic klug für Rausch liegenlässt .",A0 A1,0 2,1 1,Vrancic liegenlässt Rausch,ticker
138,Briand setzt sich auf der rechten Seite durch und legt das Spielgerät flach vors Tor .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5 4 9 4 11,1 1 3 3 5 5 7 7 8 8 10 10,Briand durchsetzen sich legen Spielgerät recht Seite auf spielgerät flachen vors Tor,ticker
139,"Nach einem Einwurf verlängert Osako per Kopf auf Hector , der Tempo aufnimmt und vor dem zu zögerlichen Bungert aus 13 Metern halblinker Position flach , aber nicht allzu platziert abschließt .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,Osako verlängern Einwurf verlängern Kopf verlängern Hector,ticker
140,Muto startet über die linke Seite durch und passt flach an innen .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Muto durchstarten Seite der link,ticker
141,Nach Rücksprache mit dem Video-Assistenten zeigte der Unparteiische auf den Punkt und Bentaleb verwandelte den Strafstoß zur Schalker Führung .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 6 10,1 1 3 3 5 5 7 7 9 9,Unparteiische zeigen Rücksprache zeigen Punkt verwandeln Strafstoß der Video-Assistenten schalker Führung,report
142,"Nach Diegos Freistoß nahm Naldo den Ball volley , traf aus 14 Metern ins rechte Eck und stellte den Spielverlauf komplett auf den Kopf .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 9 11 9 13 6 15,1 1 3 3 5 5 7 7 10 10 12 12 14 14,Naldo nehmen ballen diegos Freistoß stellen Spielverlauf nach Diegos Meter meter 14 ins rechte der Kopf,report
143,"Johnson leitet Wendts Flanke von links zu Kruse weiter , der den Ball dann aus spitzem Winkel wuchtig unter die Latte jagt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 8 10 8 12 10 9,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Johnson weiterleiten Flanke flanke Wendts von links jagen ballen spitz winkeln der Latte aus,ticker
144,Wagner verpasst zunächst eine Flanke von Diaz knapp .,A0 A1,0 2,1 1,Wagner verpasst Flanke,ticker
145,"Sam legt rechts raus zu Colak , der schiebt den Ball freistehend rechts im Strafraum ins Tor .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Colak schieben ballen schieben rechts im Strafraum ins Tor,ticker
146,"Am hinteren Pfosten lauert Hong , der mit seinem ersten Ballkontakt auch gleich trifft .",A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Hong lauern Pfosten treffen Ballkontakt mein erst,ticker
147,Burgstaller bedient den in der Mitte durchgestarteten und freien Goretzka gedankenschnell .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Burgstaller bedienen Goretzka der Mitte,ticker
148,"Donis sprintete erneut nahe der Mittellinie los , ließ sich nicht aufhalten und schoss vor Ulreich flach ein .",A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Donis lossprinten Mittellinie einschoss Ulreich ulreich flachen,report
149,Quasi mit dem Schlusspfiff trifft Draxler zum 2:0 .,A0 A1,0 2,1 1,Draxler treffen Schlusspfiff,ticker
150,"Der Abpraller landete jedoch bei Kobiashvili , der ins leere Tor einschob .",A0 A1,0 2,1 1,Kobiashvili einschieben Tor,report
151,Nach Hereingabe von der linken Seite fälscht Pogatetz entscheidend zum rechts freistehenden Freis ab .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Pogatetz abfälschen Freis nach Hereingabe der link link Seite zum rechts,ticker
152,Salihovic trat an und verwandelte den Elfmeter sicher mit einem Flachschuss ins linke Eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Salihovic verwandeln Elfmeter einer Flachschuss ins link link Eck,report
153,"Nach einer Freistoßflanke von Frings , wehrt Wollscheid den Ball per Kopf vor die Füße von Pizarro ab , der nach links statt ins leere rechte Eck zielt , aber Wolfs Hand trifft , von der das Leder ins rechte Toreck fliegt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9 7 11 12 14 15 17 17 11,1 1 3 3 6 6 8 8 10 10 13 13 16 16 18 18,Wollscheid abwehren Freistoßflanke von Frings Pizarro zielen Eck nach links leer rechte Hand hand Wolfs ledern fliegen Toreck ins,ticker
154,Sahin kommt somit heran und schließt flugs mit links ab und findet gegen drei Mainzer die Lücke .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,Sahin finden Lücke drei Mainzer gegen,ticker
155,"Farfan läuft auf rechts locker davon und hat dann das Auge für Huntelaar im Zentrum , der freistehend aus zehn Metern ins leere Tor einschiebt .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Huntelaar einschieben Meter einschieben Tor meter zehn,ticker
156,Darida fackelt nicht lange und probiert es aus der Distanz .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Darida probieren[neg] ich der Distanz,ticker
157,"Polter schickte Bell rechts am Flügel auf die Reise , dessen punktgenaue Hereingabe vollendete Okazaki in der Mitte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Polter schicken Bell schicken Okazaki schicken rechts am Flügel der reisen der Mitte auf Hereingabe,report
158,Dort kommt Vestergaard angeflogen und drückt den Ball im Fallen über die Linie .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Vestergaard drücken ballen im Falle der Linie,ticker
159,Luiz Gustavo schnappte sich die Kugel von Frings .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Luiz schnappen sich der kugeln von Frings,report
160,"Bürki lässt prallen , und Kalou , der sich in abseitsverdächtiger Position befindet , staubt ab .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Kalou befinden sich abseitsverdächtiger Position,ticker
161,Chicharito verlädt Zieler mit einem präzisen Schuss ins rechte Eck !,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Chicharito verladen Zieler präzis Schuss ins rechte rechte Eck,ticker
162,"Neuer lenkte eine Flanke von Bender noch zur Ecke , konnte anschließend auch den Schuss von Boenisch abwehren , aber nur direkt vor die Füße von Sam , der locker abstaubte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,Neuer lenken Flanke können Schuss von Bender zur Ecke von Boenisch,report
163,Der Franzose spitzelt den Ball in vollem Lauf über den herausstürzenden Hildebrand hinweg und jagt ihn dann ins leere Tor .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,Franzose hinwegspitzeln ballen jagen Ribery voll laufen herausstürzenden Hildebrand leer Tor,ticker
164,"Müller spielt nach einem Konter rechts rüber , Robben zieht in die Mitte und schlenzt das Leder mit einiger Power links oben an den Innenpfosten , von wo es ins Tor prallt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 9 11 9 13 9 15 9 17 18 20,1 1 3 3 6 6 8 8 10 10 12 12 14 14 16 16 19 19,Müller rüberspielen kontern spielen rechts Robbe ziehen Mitte schlenzen ledern einig powern schlenzen links links oben der Innenpfosten ich prallen Tor,ticker
165,Freis netzt vom rechten Fünfereck aus ein .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Freis einnetzt Fünfereck vom recht,ticker
166,"Ostrzolek wehrt einen langen Ball der Bayern vor die Füße von Lewandowski ab , der direkt mit rechts zum 2:0 einschießt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Ostrzolek abwehren ballen der Bayer der Fuß von Lewandowski,ticker
167,"Daems lässt sich nicht beirren , trifft in die leere Tormitte .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,Daems lässt[neg] sich treffen[neg] Tormitte,ticker
168,"Darida hat dieses Mal Platz auf der rechten Seite , bringt eine präzise wenn auch leicht von Schulz abgefälschte Flanke ins Zentrum zu Guedé .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5 8 10 8 12 8 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Darida haben platzen dies malen recht Seite auf Flanke ins Zentrum von Schulz zu Guedé,ticker
169,"Kagawa chippt das Spielgerät mit dem rechten Außenrist an die Fünfmetergrenze , wo Aubameyang zum Flugkopfball abtaucht und zum 3:1 trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 4 3 6 13,1 1 3 3 5 5 7 7 9 9 11 11 12 12,Kagawa chippt Spielgerät recht Außenrist wo Aubameyang der Fünfmetergrenze zum Flugkopfball mit treffen 3:1,ticker
170,"Nach Lahms Steilpass startete Lewandowskis rechts in abseitsverdächtiger Position und fand mit seinem Zuspiel im Zentrum den Polen , der aus elf Metern mit trockenem Linksschuss und Saisontor Nummer zwölf auf 4:1 stellte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 4 14 4 16 6 18 6 20 6 22 6 24 18 17,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 19 19 21 21 23 23 25 25,Lewandowskis starten Position finden Pol stellen Nummer nach Steilpass in rechts steilpass Lahms mein Zuspiel im Zentrum elf Meter nummer zwölf trocken Linksschuss und Saisontor aus,report
171,Niedermeier köpft schließlich aus fünf Metern linker Position ins lange Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Niedermeier köpfen Meter köpfen Eck meter fünf link Position ins lang,ticker
172,"Farfan zirkelt einen Freistoß vom linken Flügel in die Spielertraube um den Elfmeterpunkt , wo Huntelaar am höchsten steigt und per Kopf ins Tor verlängert .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3 10 12 10 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Farfan zirkeln Freistoß link Flügel der Spielertraube der Elfmeterpunkt vom Huntelaar verlängern Kopf verlängern Tor,ticker
173,"Der völlig ungedeckte Arango hat jedoch keine Mühe , den Nachschuss im Tor unterzubringen !",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Arango haben Mühe der Nachschuss im Tor,ticker
