,tgt,label,node1,node2,nodes,ctx
95,"ö- malli flankt auf de blasis , der das leder irgendwie nach hinten zu öztunali lenkt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,de lenken ledern zu öztunali,ticker
96,bei einem tempogegenstoß hat bittencourt in der mitte viel platz und bedient links rudnevs .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,bittencourt haben platzen einer tempogegenstoß der mitte,ticker
97,"nach weitem abschlag kommt der ball über demme und poulsen zu forsberg , der von links nach innen zieht und per schlenzer aus 18 metern genau ins rechte eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 5 7 5 9 5 11 7 13 7 15,1 1 3 3 6 6 8 8 10 10 12 12 14 14,ballen kommen abschlag kommen demme forsberg treffen schlenzer treffen meter treffen eck meter 18 ins rechte,ticker
98,"demme leitet werners zuspiel eher ungewollt in den lauf von augustin weiter , der dann aus 16 meter trocken ins linke eck abzieht .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 8 10 8 12 10 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,demme weiterleiten zuspiel zuspiel werners der laufen von augustin abziehen meter abziehen eck meter 16 ins link,ticker
99,salihovic feuert den ball gefühlvoll über die vier-mann-mauer hinweg .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,salihovic hinwegfeuern ballen der vier-mann-mauer,ticker
100,"müller flankt dann nach innen und findet sechs meter vor dem tor lewandowski , der nur noch den fuß hinhalten muss !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 8 10,1 1 3 3 5 5 7 7 9 9,müller finden meter finden tor meter sechs tor lewandowski muss fußen,ticker
101,arango zwirbelt den ball aus 21 metern zentraler position maßgenau ins rechte eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 4 3,1 1 3 3 5 5 7 7 9 9 11 11 13 13,arango zwirbeln ballen 21 meter meter zentral zentral position ins rechte rechte eck aus,ticker
102,"ribery zu müller , der auf götze ablegt .",A0 A1,0 2,1 1,müller ablegen götze,ticker
103,"rafinha wird von müller angespielt , wagner drückt seine rechtsflanke im zentrum irgendwie mit dem linken bein über die linie .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 5,1 1 3 3 5 5 7 7 9 9,wagner drücken rechtsflanke im zentrum link bein der linie mit,ticker
104,"der aufgerückte hünemeier köpfte den standard von meha in den rücken der abwehr , wo bakalorz über umwege an die kugel kam und diese aus 15 metern kompromisslos ins rechte toreck hämmerte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 9 13 9 15 9 17 15 19 15 21,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18 20 20,hünemeier köpfen standard von meha der rücken der abwehr bakalorz kommen umweg kommen kugeln hämmern meter hämmern toreck meter 15 ins rechte,report
105,"hummels wird noch geblockt , aber von süle prallt der ball zu vidal , der aus der drehung vom rechten fünfereck hoch ins rechte eck schießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,vidal schießen drehung schießen eck fünfereck hoch vom recht ins rechte,ticker
106,öztunali erobert den ball im mittelfeld gegen rodriguez und schaltet dann schnell um :,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,öztunali erobern ballen im mittelfeld gegen rodriguez,ticker
107,"aus sechs metern kommt wagner zum kopfball , doch sommer rettet mit einer parade .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 9,1 1 3 3 5 5 8 8,wagner kommen meter kommen kopfball meter sechs sommer retten parade,ticker
108,nach müllers diagonalpass von der linken außenbahn ist gomez am linken fünfereck schneller als mohamad und netzt im fallen mit einem linksschuss ins kurze eck ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12 2 12 4 15,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14,gomez sein fünfereck einnetzt falle einnetzt linksschuss einnetzt eck diagonalpass müllers der link am ins kurze,ticker
109,den querpass von schöpf fängt leno ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,leno abfangen querpass von schöpf,ticker
110,ribery schnappte sich den ball und nagelte das sportgerät aus 20 metern leicht halblinker position in den rechten winkel .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 6 10 6 12 6 14 10 9 14 13,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 16 16,ribery schnappen sich schnappen ballen nageln sportgerät nageln position 20 meter leicht halblinker recht winkeln aus in,report
111,"nein , denn lewandowski brachte den bvb per kopf nochmals zurück .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,lewandowski zurückbringen bvb per kopf,report
112,"vrancic steckte für gondorf durch , der im sechzehner quer zu platte legte .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,gondorf legen sechzehner legen platte legen quer,report
113,raffael tritt aus dem rechten mittelfeld an und schließt am strafraumrand mit links ab .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,raffael antritt mittelfeld abschließen strafraumrand der recht mit links,ticker
114,osako nimmt den ball mit der hüfte geschickt mit und zieht dann sofort ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,osako mitnehmen ballen der hüfte,ticker
115,"hector führt den eckstoß kurz aus , lehmann wird schließlich freigespielt und flankt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,hector ausführen eckstoß eckstoß kurz,ticker
116,"bei einem einwurf landet veljkovics kopfballabwehr bei de blasis , der sieht , dass frei im strafraum viel zu viel platz hat .",A0 A1,0 2,1 1,kopfballabwehr landen einwurf,ticker
117,"prib tanzt auf der linken seite zambrano aus und flankt anschließend präzise nach innen zu diouf , der aus fünf metern wuchtig in die maschen einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 7 11 9 13,1 1 3 3 5 5 8 8 10 10 12 12,prib austanzen seite der link seite zambrano diouf einköpft meter einköpft masche meter fünf,ticker
118,zwei minuten später gelang dem nürnberger ekici nach perfektem zuspiel von pizarro mit ersten bremer chance sogar die führung .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 2 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,führung gelingen minute gelingen zuspiel gelingen ekici von pizarro mit erst bremer chance minute zwei,report
119,"kadlec setzt allerdings nach , bekommt das leder noch vor der linie und bedient joselu , der in der mitte die kugel nur noch über die linie drücken muss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 8 10 8 4,1 1 3 3 5 5 7 7 9 9 11 11,kadlec bekommen ledern bekommen linie bedienen joselu muss kugeln der mitte der,ticker
120,"gentner steckte halblinks auf gentner durch , der petkovic aus sieben metern per linksschuss das nachsehen gab .",A0 A1,0 2,1 1,petkovic geben nachsehen,report
121,raffael zieht aus 17 metern zentraler position ab und trifft ins linke eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,raffael abziehen meter treffen eck meter 17 meter zentral zentral position ins link,ticker
122,"didavi findet mit seiner hereingabe aus halblinker position balitsch , dessen aufsetzer unhaltbar für unnerstall rechts oben im tor landet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 9 13 11 15 11 17,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16,didavi finden hereingabe aus halblinker halblinker position position balitsch aufsetzer landen unnerstall landen tor landen oben oben rechts,ticker
123,"reus hat im sechzehner das auge für den besser postierten großkreutz , der aus kurzer distanz ins leere tor einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,reus haben auge im sechzehner postieren großkreutz einschieben distanz einschieben tor aus kurz,ticker
124,"wit rausch verliert den ball im vorwärtsgang an kirch , der umgehend das auge für de wit hat .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8,1 1 3 3 5 5 7 7,rauschen verlieren ballen im vorwärtsgang an kirch haben auge,ticker
125,"nach einer ecke von rechts brachte tzavellas die kugel zu seinem landsmann , der sich im fünfer gegen rodnei behauptete und aus kurzer distanz auf 2:0 erhöhte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 4 14 4 16 6 18,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,tzavellas bringen kugeln behaupten sich erhöhen distanz einer ecke mein landsmann von rechts im fünfer gegen rodnei aus kurz,report
126,nach kruses flanke köpfte delaney über schwolow hinweg zum 3:0 .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,delaney hinwegköpfen flanke über schwolow nach kruses,report
127,nach einem konter und einer von hannover abgewehrter flanke nahm schürrle den ball stark mit der brust an und zimmerte das spielgerät unter die latte .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,schürrle annehmen ballen zimmern spielgerät einer kontern der brust abgewehrt flanke der latte,report
128,diesmal nickte aubameyang nach toller flanke von schürrle zum 1:0 ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,aubameyang einnicken flanke einnicken 1:0 von schürrle,report
129,"dzeko leitet aus dem mittelfeld wunderbar zu mandzukic über links weiter , der im strafraum clever wartet , bis der torschütze in der mitte freisteht , der die hereingabe im stile eines klassetorjägers zum 2:0 verwertet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 4 10 11 13 10 15 10 17,1 1 3 3 5 5 7 7 9 9 12 12 14 14 16 16,dzeko weiterleiten mittelfeld zu mandzukic über links warten strafraum verwerten hereingabe torschütze freistehen mitte im stil ein klassetorjägers,ticker
130,verhaegh lupft den ball in die mitte .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,verhaegh lupfen ballen der mitte,ticker
131,"koo verlud leno erneut , doch das 2:3 kam zu spät .",A0 A1,0 2,1 1,koo verladen leno,report
132,"esswein nimmt fahrt auf , dringt bis zur grundlinie durch und bedient in der mitte bunjaku , der aus kurzer distanz in die mitte vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 8 10 8 6 10 13,1 1 3 3 5 5 7 7 9 9 11 11 12 12,esswein aufnehmen fahren durchdringen grundlinie bedienen mitte mitte bunjaku vollenden distanz vollenden aus kurz,ticker
133,zunächst trifft johnson den ball nicht richtig und legt für olic vor .,A0 A1,0 2,1 1,johnson treffen ballen,ticker
134,kumbela entscheidet die partie mit einem traumtor .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,kumbela entscheiden partie einer traumtor,ticker
135,"ein abgefälschter schuss von moritz landet im strafraum bei huntelaar , der bei der ballannahme die hand zur hilfe nimmt und dann einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 8 8 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,moritz landen schuss landen strafraum bei huntelaar nehmen hand der ballannahme zur hilfe,ticker
136,"kein mainzer kann reus stoppen , der sich bis zu wetklo durchtanzt und auch dem keeper keine abwehrchance lässt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8,1 1 3 3 5 5 7 7,mainzer können reus durchtanzen sich lässt abwehrchance der keeper,ticker
137,"holzhauser flankt von rechts , ibisevics seitfallzieherversuch misslingt , der ball kommt halblinks zu genter , der überlegt mit der innenseite ins rechte eck schiebt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,ballen kommen genter kommen halblinks,ticker
138,"farfan lupft aus halbrechter strafraumposition auf den heranrauschenden raul , der volley mit links die führung markiert .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 4 10 8 12,1 1 3 3 5 5 7 7 9 9 11 11,farfan lupfen strafraumposition auf raul aus halbrechter markieren volley markieren führung mit links,ticker
139,"corluka köpfte den abpraller richtung tor , wo bender aus kürzester distanz vollendete .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,corluka köpfen abpraller abpraller richtung bender vollenden distanz,report
140,"die kugel landete erneut bei toprak , der zunächst zu tah zurücklegte und anschließend dessen im hohen bogen abgefälschten schuss irgendwie mit der schulter im tor unterbrachte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,toprak unterbringen schuss der schultern im tor hoch bogen,report
141,"doch statt im kasten der hausherren klingelte es wenig später im gehäuse : modeste , von roberto firmino klug in szene gesetzt , wackelte links im strafraum pekarik aus und versenkte die kugel handlungsschnell zum 1:0 .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 7 11,1 1 3 3 6 6 8 8 10 10,modeste setzen szene von roberto_firmino pekarik auswackelte strafraum versenken kugeln wackelte links,report
142,"bürki lässt prallen , und kalou , der sich in abseitsverdächtiger position befindet , staubt ab .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,kalou befinden sich abseitsverdächtiger position,ticker
143,draxler spielt aogo an der linken strafraumkante frei .,A0 A1 A0 A1 A0 A1,0 2 2 4 4 3,1 1 3 3 5 5,draxler freispielen aogo link strafraumkante an,ticker
144,"stindl düpiert rechts im strafraum boka , nimmt ihn den ball ab und spielt flach nach innen .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,stindl düpieren strafraum düpieren rechts strafraum boka,ticker
145,müller hieß der torschütze .,A0 A1,0 2,1 1,müller heißen torschütze,report
146,darida bestraft die mangelnde nürnberger chancenvertwertung eiskalt .,A0 A1,0 2,1 1,darida bestrafen chancenvertwertung,ticker
147,"carvajal bediente im sechzehner kießling , der technisch gekonnt den endstand markierte .",A0 A1,0 2,1 1,kießling markieren endstand,report
148,de bruyne nimmt aus 20 metern genau maß und zirkelt ins rechte untere eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5 4 9,1 1 3 3 5 5 7 7 8 8,de nehmen maßen zirkeln eck 20 meter aus ins rechte,ticker
149,pizarro und ignjovski setzen sich robust gegen molinaro durch und schicken marin über rechts auf die reise .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4 4 11 4 13,1 1 3 3 5 5 8 8 9 9 10 10 12 12,pizarro durchsetzen sich schick marin gegen molinaro ignjovski durchsetzen schick der reisen über rechts,ticker
150,"kruses schwacher klärungsversuch landete unmittelbar bei bartels , der kurzentschlossen abzog und ins verwaiste tor traf .",A0 A1,0 2,1 1,bartels treffen tor,report
151,nachdem der spät eingewechselte de camargo den anschlusstreffer erzielen konnte .,A0 A1,0 2,1 1,de können anschlusstreffer,report
152,"die freude der niedersachsen über die überraschende führung hielt aber nicht lange an , denn nur wenige sekunden nach dem 0:1 passte delpierre wunderbar aus der eigenen hälfte genau zu johnson auf der linken außenbahn , der auf seinem weg in den sechzehner cherundolo narrte und per schlenzer aus spitzem winkel einnetzte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 4 10,1 1 3 3 5 5 7 7 9 9,johnson narren weg einnetzte schlenzer einnetzte winkeln sechzehner cherundolo aus spitz,report
153,"dort geht schär mit der hacke zum ball , der dann von ujahs schienbein vor die füße von junuzovic springt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10,1 1 3 3 5 5 7 7 9 9,schär gehen hacke springen fuß zum ballen schienbein ujahs von junuzovic,ticker
154,dort muss chicharito nur noch den kopf hinhalten .,A0 A1,0 2,1 1,chicharito muss kopf,ticker
155,"über huntelaar und farfan landet das leder in der mitte bei meyer , der trocken ins rechte eck vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 10 10 12,1 1 3 3 5 5 7 7 9 9 11 11,ledern landen mitte über huntelaar bei meyer und farfan vollenden eck ins rechte,ticker
156,bei einem langen ball setzt sich santini gegen sakai und rüdiger durch und überwindet dann auch noch ulreich aus 13 metern .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13,santini durchsetzen sich überwinden ulreich lang ballen gegen sakai und rüdiger 13 meter aus,ticker
157,"bartels legt im strafraum quer auf grillitsch , der an bürki scheitert , doch ujah steht da wo ein torjäger stehen muss und staubt ab .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 9,1 1 3 3 5 5 8 8,bartels legen strafraum legen grillitsch auf quer ujah stehen torjäger,ticker
158,nach einem klug ausgespielten konter über brekalo und malli traf der freigespielte origi aus kurzer distanz zum 2:1 .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,origi treffen kontern treffen distanz über brekalo aus kurz und malli,report
159,"rodriguez zieht eine ecke von links nach innen und findet in der mitte und findet klose , der wuchtig aus neun metern in die maschen einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 6 12 6 14 12 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,rodriguez ziehen ecke finden mitte finden klose von links nach innen einköpft meter einköpft masche meter neun,ticker
160,"kiyotake steckt schließlich wieder durch für briand , der im zentrum joselu findet .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,briand finden zentrum zentrum joselu,ticker
161,nach zuspiel von raffael schlenzt stindl die kugel beinahe von der linken strafraumecke aus dem stand auf das lange ecke .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 6 5 8 7,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14,stindl schlenzen kugeln nach zuspiel link strafraumecke lang ecke von raffael der stand von auf,ticker
162,nach ablage von hajnal traf ibisevic im stile eines torjägers aus zentraler position im strafraum .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 2 12 2 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,ibisevic treffen ablage treffen stil treffen position treffen strafraum von hajnal ein torjägers aus zentral,report
163,"frei vor starke zieht modeste ab , starke wehrt ab , doch der ball springt weiter in richtung tor .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,ballen springen richtung richtung tor,ticker
164,"er versuchte den direktschuss , traf zwar nicht voll , doch der querschläger erreichte mkhitaryan , der ihn zum vierten dortmunder treffer ins netz drückte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9,1 1 4 4 6 6 8 8,ich versuchen direktschuss querschläger erreichen mkhitaryan dortmunder treffer ins netz,report
165,"kiyotakes genau getimter traumpass findet den startenden drmic , der sané und marcelo enteilt , links an zieler vorbeigeht und einschiebt .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,traumpass enteilen drmic drmic sané und marcelo,ticker
166,schieber lässt verhaegh alt aussehen und schießt ein .,A0 A1,0 2,1 1,schieber lässt verhaegh,ticker
167,pulisic steckte auf batshuayi durch und dieser blieb vor horn nervenstark .,A0 A1,0 2,1 1,batshuayi bleiben horn,report
168,arangos traumpass über 40 meter nahm herrmann in vollem lauf ideal an und überwand leno aus zentraler position mit einem schuss aus 13 metern mit dem rechten außenrist ins rechte eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 4 12 4 14 4 16 8 7 12 11 14 13,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 18 18 19 19,traumpass annehmen laufen überwinden leno nehmen herrmann zentral position einer schuss recht außenrist rechte eck meter 13 aus mit ins,report
169,allerdings stand ibisevic wohl einen schritt im abseits .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,ibisevic stehen schreiten im abseits,ticker
170,auf dem linken flügel nimmt kruse einen langen ball klasse mit .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,kruse mitnehmen flügel mitnehmen ballen der link,ticker
171,vorsah steigt sieben meter vor dem tor unbedrängt hoch und nickt sicher unten rechts ein .,A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,vorsah steigen meter steigen tor meter sieben,ticker
172,"juan bernat flankt von der linken seite , kimmich fliegt heran und nickt die kugel ins lange eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 7 9 9 8,1 1 3 3 6 6 8 8 10 10,juan flanken seite der link kimmich nicken kugeln lang eck ins,ticker
173,bei einer ecke von arango steigt de camargo völlig unbedrängt hoch und köpft unhaltbar für starke ins netz .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,de steigen ecke köpfen stark köpfen netz von arango,ticker
